epoch,start_time,end_time,epoch_time_s,learning_rate,train_loss,train_dice_class_1,train_dice_class_2,val_loss,val_foreground_dice_mean,val_dice_class_1,val_dice_class_2
148,2026_06_23_23_24_59,2026_06_23_23_24_59,136.16505932807922,3.843385246743393e-05,0.31904205679893494,0.5066918134689331,0.4676966965198517,,,,
149,2026_06_23_23_32_44,2026_06_23_23_32_45,464.32231640815735,3.706796089501611e-05,0.3033730685710907,0.4882887899875641,0.4374138414859772,0.37573352456092834,0.5353489518165588,0.7139837145805359,0.3567139804363251
150,2026_06_23_23_35_00,2026_06_23_23_35_00,136.45882892608643,3.5721239031345965e-05,0.33044055104255676,0.514288067817688,0.4471736252307892,,,,
151,2026_06_23_23_42_39,2026_06_23_23_42_39,459.03397393226624,3.439409710094918e-05,0.3231804072856903,0.5225812792778015,0.4516562819480896,0.42989760637283325,0.5072568655014038,0.6575256586074829,0.3569880723953247
152,2026_06_23_23_44_51,2026_06_23_23_44_51,132.27287316322327,3.3086939364114084e-05,0.3142997920513153,0.4935898780822754,0.4592185318470001,,,,
153,2026_06_23_23_52_29,2026_06_23_23_52_29,457.44774293899536,3.1800163993750085e-05,0.3243667781352997,0.5408675074577332,0.4773365259170532,0.4444378912448883,0.49422693252563477,0.6386271119117737,0.34982675313949585
154,2026_06_23_23_54_37,2026_06_23_23_54_37,128.19176149368286,3.053416295410021e-05,0.33824822306632996,0.5037788152694702,0.46043267846107483,,,,
155,2026_06_24_00_02_18,2026_06_24_00_02_18,461.01244926452637,2.9289321881345173e-05,0.31390514969825745,0.5168365240097046,0.463997483253479,0.3841697573661804,0.5330871343612671,0.7061647772789001,0.3600095510482788
156,2026_06_24_00_04_24,2026_06_24_00_04_24,125.74900031089783,2.8066019966134762e-05,0.30391061305999756,0.5179784893989563,0.4600599706172943,,,,
157,2026_06_24_00_12_11,2026_06_24_00_12_11,466.9045910835266,2.6864629838082814e-05,0.33069998025894165,0.5282464027404785,0.48200753331184387,0.44422924518585205,0.5066100358963013,0.614777684211731,0.3984426259994507
158,2026_06_24_00_14_24,2026_06_24_00_14_24,133.6311218738556,2.568551745226047e-05,0.3317594528198242,0.5314959287643433,0.47369369864463806,,,,
159,2026_06_24_00_22_10,2026_06_24_00_22_10,466.0246305465698,2.4529041977722698e-05,0.3179764449596405,0.5017951130867004,0.45367512106895447,0.39514365792274475,0.5343655347824097,0.672618567943573,0.3961128294467926
160,2026_06_24_00_24_26,2026_06_24_00_24_26,135.87942266464233,2.3395555688102123e-05,0.30704429745674133,0.5349029898643494,0.47825443744659424,,,,
161,2026_06_24_00_32_09,2026_06_24_00_32_10,463.3148250579834,2.2285403854302824e-05,0.31872984766960144,0.5064632892608643,0.44829970598220825,0.3967086374759674,0.5367525815963745,0.6870701909065247,0.3864349126815796
162,2026_06_24_00_34_24,2026_06_24_00_34_24,134.1617910861969,2.1198924639327763e-05,0.3064565360546112,0.50640469789505,0.4406735599040985,,,,
163,2026_06_24_00_42_02,2026_06_24_00_42_02,458.22713971138,2.0136448995270673e-05,0.30498358607292175,0.514618456363678,0.4551059901714325,0.46935322880744934,0.4781520366668701,0.606455385684967,0.34984856843948364
164,2026_06_24_00_44_11,2026_06_24_00_44_11,129.5556058883667,1.9098300562505178e-05,0.3246418833732605,0.495047926902771,0.45528391003608704,,,,
165,2026_06_24_00_51_49,2026_06_24_00_51_51,457.99724769592285,1.80847955711008e-05,0.30854785442352295,0.5016113519668579,0.449347585439682,0.38052821159362793,0.5486382246017456,0.6938302516937256,0.4034462571144104
166,2026_06_24_00_53_59,2026_06_24_00_53_59,129.15256690979004,1.7096242744495834e-05,0.2966529428958893,0.4870586097240448,0.4408400058746338,,,,
167,2026_06_24_01_01_42,2026_06_24_01_01_42,462.9357976913452,1.6132943205457613e-05,0.33182287216186523,0.5174375176429749,0.4619229733943939,0.5242829918861389,0.4440101981163025,0.519691526889801,0.36832886934280396
168,2026_06_24_01_03_52,2026_06_24_01_03_52,130.5118100643158,1.5195190384357425e-05,0.3077942728996277,0.5154975056648254,0.46652358770370483,,,,
169,2026_06_24_01_11_37,2026_06_24_01_11_37,464.61358857154846,1.4283269929788816e-05,0.30911266803741455,0.5028069019317627,0.450449675321579,0.4542565643787384,0.48600858449935913,0.6219688057899475,0.35004833340644836
170,2026_06_24_01_13_50,2026_06_24_01_13_50,133.6621389389038,1.339745962155616e-05,0.30335119366645813,0.49758926033973694,0.4612325131893158,,,,
171,2026_06_24_01_21_32,2026_06_24_01_21_32,461.66688990592957,1.2538029286060467e-05,0.3143843412399292,0.513300895690918,0.4682021141052246,0.4400738775730133,0.5219237804412842,0.6075097322463989,0.43633782863616943
172,2026_06_24_01_23_48,2026_06_24_01_23_48,135.80182671546936,1.1705240714107373e-05,0.32085686922073364,0.5316657423973083,0.4772874414920807,,,,
173,2026_06_24_01_31_27,2026_06_24_01_31_27,459.24740767478943,1.089934758116326e-05,0.32895928621292114,0.5446428656578064,0.463583379983902,0.39993816614151,0.5409783124923706,0.6947683095932007,0.38718828558921814
174,2026_06_24_01_33_39,2026_06_24_01_33_39,131.8375015258789,1.012059537008334e-05,0.3371298611164093,0.5496881604194641,0.48014959692955017,,,,
175,2026_06_24_01_41_17,2026_06_24_01_41_17,457.87409710884094,9.36922129633503e-06,0.3159644305706024,0.5318447947502136,0.4797351062297821,0.4015757739543915,0.5262417197227478,0.6794149279594421,0.373068630695343
176,2026_06_24_01_43_24,2026_06_24_01_43_24,127.61958074569702,8.645454235739913e-06,0.3323271572589874,0.5681606531143188,0.5210694074630737,,,,
177,2026_06_24_01_51_06,2026_06_24_01_51_06,461.3183331489563,7.949514654755978e-06,0.3313642740249634,0.5434238910675049,0.5015652179718018,0.5292571187019348,0.43631213903427124,0.5060664415359497,0.3665577471256256
178,2026_06_24_01_53_14,2026_06_24_01_53_14,128.33323884010315,7.2816145433212955e-06,0.3207724392414093,0.5474306344985962,0.49703267216682434,,,,
179,2026_06_24_02_00_59,2026_06_24_02_00_59,465.21915912628174,6.641957350279846e-06,0.3154330551624298,0.5468225479125977,0.48297369480133057,0.4408656060695648,0.501443088054657,0.6387667059898376,0.3641194701194763
180,2026_06_24_02_03_13,2026_06_24_02_03_13,134.06880569458008,6.030737921409167e-06,0.31543999910354614,0.5210766792297363,0.4813400208950043,,,,
181,2026_06_24_02_10_59,2026_06_24_02_10_59,465.4437892436981,5.448142440068313e-06,0.30987459421157837,0.5213517546653748,0.46877625584602356,0.46728891134262085,0.4872545599937439,0.5896266102790833,0.3848825693130493
182,2026_06_24_02_13_15,2026_06_24_02_13_15,136.65245842933655,4.8943483704846416e-06,0.31813621520996094,0.5333489775657654,0.4810570776462555,,,,
183,2026_06_24_02_20_59,2026_06_24_02_20_59,463.71708273887634,4.369524403696433e-06,0.3219008147716522,0.515727162361145,0.47130316495895386,0.4653489887714386,0.4873209595680237,0.5953043699264526,0.3793376088142395
184,2026_06_24_02_23_18,2026_06_24_02_23_18,138.56826257705688,3.87383040616812e-06,0.3114393651485443,0.5131730437278748,0.45691564679145813,,,,
185,2026_06_24_02_30_56,2026_06_24_02_30_56,458.6537528038025,3.4074173710931683e-06,0.3247600197792053,0.5286507606506348,0.47434645891189575,0.48232534527778625,0.4823496639728546,0.5557097792625427,0.40898966789245605
186,2026_06_24_02_33_09,2026_06_24_02_33_09,132.22950267791748,2.9704273724003397e-06,0.3058871328830719,0.5437620282173157,0.49105149507522583,,,,
187,2026_06_24_02_40_49,2026_06_24_02_40_49,460.1466336250305,2.56299352147647e-06,0.32180434465408325,0.5214231610298157,0.4677933156490326,0.5112732648849487,0.45253491401672363,0.5282382369041443,0.3768314719200134
188,2026_06_24_02_42_58,2026_06_24_02_42_58,129.34882164001465,2.185239926619417e-06,0.2958485782146454,0.48181676864624023,0.44225865602493286,,,,
189,2026_06_24_02_50_44,2026_06_24_02_50_45,466.3844847679138,1.8372816552335884e-06,0.31586742401123047,0.5343718528747559,0.4768039882183075,0.47475528717041016,0.47788798809051514,0.5616630911827087,0.3941129148006439
190,2026_06_24_02_52_56,2026_06_24_02_52_56,131.92442774772644,1.5192246987791854e-06,0.30766427516937256,0.5120493173599243,0.45956817269325256,,,,
191,2026_06_24_03_00_45,2026_06_24_03_00_45,468.2214162349701,1.2311659404862226e-06,0.30112722516059875,0.5209338068962097,0.4630560874938965,0.4911946654319763,0.4546465277671814,0.5843210816383362,0.3249720633029938
192,2026_06_24_03_03_04,2026_06_24_03_03_04,139.62154483795166,9.73193125842965e-07,0.31177398562431335,0.5121992230415344,0.4735153317451477,,,,
193,2026_06_24_03_10_52,2026_06_24_03_10_52,468.02903938293457,7.453848358677947e-07,0.3293949067592621,0.5093469023704529,0.4725838601589203,0.5418119430541992,0.429819792509079,0.46712034940719604,0.3925193250179291
194,2026_06_24_03_13_10,2026_06_24_03_13_10,137.83104038238525,5.47810463172666e-07,0.2950402498245239,0.5023279190063477,0.45069336891174316,,,,
195,2026_06_24_03_20_53,2026_06_24_03_20_53,462.4896328449249,3.8053019082544206e-07,0.31342872977256775,0.5393546223640442,0.48511460423469543,0.4139624834060669,0.530470609664917,0.6474421620368958,0.41349899768829346
196,2026_06_24_03_23_09,2026_06_24_03_23_09,136.603369474411,2.4359497401756684e-07,0.3172741234302521,0.5075648427009583,0.4669279456138611,,,,
197,2026_06_24_03_30_48,2026_06_24_03_30_48,458.8624701499939,1.3704652454261546e-07,0.3143433630466461,0.5255379676818848,0.47516465187072754,0.4886878430843353,0.46778908371925354,0.5766780972480774,0.3589000105857849
198,2026_06_24_03_32_58,2026_06_24_03_32_58,129.74272298812866,6.09172980904234e-08,0.33044156432151794,0.5241909027099609,0.4887009561061859,,,,
199,2026_06_24_03_40_36,2026_06_24_03_40_37,458.0328071117401,1.523048436087294e-08,0.31744974851608276,0.5314031839370728,0.4795033633708954,0.45433342456817627,0.49606069922447205,0.6133623123168945,0.37875890731811523
